epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
174,2287.5,0.78507,0.51698,0.00709,0.79325,0.73864,0.80798,0.61323,1.02235,0.87474,0.0141,0.000239465,0.000239465,0.000239465
175,2301.33,0.77171,0.49741,0.00657,0.79607,0.74053,0.80802,0.61593,1.01779,0.87589,0.0137,0.000231213,0.000231213,0.000231213
176,2315.15,0.81224,0.53859,0.0072,0.80714,0.73106,0.81305,0.62027,1.00417,0.88893,0.0136,0.000222961,0.000222961,0.000222961
177,2329.12,0.73894,0.46048,0.00653,0.79571,0.7399,0.81491,0.62504,1.00488,0.88192,0.01348,0.00021471,0.00021471,0.00021471
178,2342.64,0.74943,0.48832,0.00655,0.81631,0.72601,0.80925,0.61226,1.02575,0.89283,0.01391,0.000206458,0.000206458,0.000206458
179,2355.29,0.77149,0.51347,0.0068,0.80533,0.7399,0.80768,0.6145,1.01988,0.89723,0.01359,0.000198206,0.000198206,0.000198206
180,2367.85,0.79423,0.53986,0.00693,0.82255,0.72097,0.80792,0.61202,1.01727,0.90417,0.01377,0.000189955,0.000189955,0.000189955
181,2380.47,0.76159,0.49765,0.00656,0.77441,0.76515,0.80365,0.60833,1.02182,0.90465,0.01379,0.000181703,0.000181703,0.000181703
182,2393.14,0.74557,0.48207,0.00637,0.7889,0.77146,0.8082,0.61432,1.01687,0.89806,0.01389,0.000173451,0.000173451,0.000173451
183,2405.83,0.77111,0.49285,0.00656,0.81194,0.75,0.81043,0.6207,1.01959,0.91242,0.0141,0.0001652,0.0001652,0.0001652
184,2418.45,0.74552,0.47834,0.00653,0.79693,0.74747,0.80803,0.61422,1.0299,0.90067,0.01433,0.000156948,0.000156948,0.000156948
185,2431.15,0.77876,0.51479,0.00654,0.79879,0.7399,0.80768,0.61684,1.02439,0.92387,0.01419,0.000148696,0.000148696,0.000148696
186,2443.6,0.75592,0.49135,0.0066,0.82757,0.7197,0.81031,0.61678,1.02157,0.92455,0.01388,0.000140445,0.000140445,0.000140445
187,2456.34,0.71417,0.46626,0.00643,0.8254,0.73106,0.8154,0.61656,1.02092,0.90774,0.0139,0.000132193,0.000132193,0.000132193
188,2469.05,0.76929,0.53036,0.00677,0.80699,0.73636,0.81024,0.61345,1.01525,0.91506,0.01372,0.000123941,0.000123941,0.000123941
189,2481.63,0.71345,0.46133,0.00606,0.81556,0.75253,0.81192,0.6168,1.0071,0.89669,0.01385,0.00011569,0.00011569,0.00011569
190,2494.15,0.74324,0.49355,0.0065,0.82383,0.73737,0.81015,0.6179,1.0057,0.90794,0.01386,0.000107438,0.000107438,0.000107438
191,2527.78,0.65684,0.39225,0.00876,0.77828,0.7601,0.80208,0.59844,1.03177,0.8777,0.01487,9.91865e-05,9.91865e-05,9.91865e-05
192,2540.11,0.62525,0.37212,0.00819,0.77986,0.77144,0.80121,0.59478,1.0415,0.86245,0.01514,9.09349e-05,9.09349e-05,9.09349e-05
193,2552.5,0.65216,0.36622,0.00801,0.79717,0.75253,0.7993,0.59803,1.04644,0.85812,0.01534,8.26832e-05,8.26832e-05,8.26832e-05
194,2564.79,0.64178,0.36206,0.00802,0.78988,0.75282,0.80094,0.59757,1.04394,0.8631,0.0152,7.44316e-05,7.44316e-05,7.44316e-05
195,2577.26,0.61772,0.3453,0.0076,0.79981,0.73845,0.799,0.59876,1.04456,0.86172,0.01531,6.61799e-05,6.61799e-05,6.61799e-05
196,2589.87,0.62779,0.34744,0.00779,0.8188,0.72568,0.80228,0.59978,1.04757,0.85943,0.01537,5.79283e-05,5.79283e-05,5.79283e-05
197,2602.47,0.63825,0.35464,0.00764,0.80795,0.73563,0.7994,0.60019,1.03411,0.89852,0.01483,4.96766e-05,4.96766e-05,4.96766e-05
198,2614.91,0.62047,0.34704,0.00769,0.80988,0.72832,0.79979,0.60097,1.02947,0.89205,0.01467,4.1425e-05,4.1425e-05,4.1425e-05
199,2627.48,0.63517,0.36275,0.00773,0.80486,0.71843,0.7962,0.59904,1.04142,0.88504,0.01486,3.31733e-05,3.31733e-05,3.31733e-05
200,2639.95,0.62919,0.35088,0.00743,0.78299,0.73446,0.79745,0.59864,1.03554,0.88988,0.01472,2.49217e-05,2.49217e-05,2.49217e-05
